,eye,fix_num,fix_word_num,norm_fix_word_num,norm_in_word_reg,norm_out_word_reg,zscored_zipf_fixdur_corr,zipf_fixdur_corr,zscored_word_length_fixdur_corr,word_length_fixdur_corr,norm_total_viewing,blink_num,blink_dur,blink_freq,sac_num,norm_sac_num,mean_pupil,pupil_slope,reading,run,page,is_MWreported,is_MWvalid,MW_start,MW_end,page_start,page_end,win_start,win_end,win_dur,task_start,norm_pupil,sub_id
270,L,15,15,3.892060197197445,0.1333333333333333,0.2,0.18053120553875543,-0.0016175508881401,-0.518710488629212,-0.0720509496968778,193.0,0,,,16,4.151530877010607,1039.5888456549935,0.0045061720859545,Pluto,5,3,False,False,,,6832.76,6877.996,6871.351,6875.205,3.854000000000269,6674.232,1.3357366109098852,s10141
271,L,29,29,4.142857142857143,0.1034482758620689,0.1034482758620689,-0.05477327438570476,-0.064164480615765,0.5692249164468411,0.1625481235460874,187.06896551724137,2,76.0,0.2857142857142857,30,4.285714285714286,966.6692851358451,0.0081051813903215,The Voynich Manuscript,4,3,False,False,,,5909.12,5954.318,5911.778,5918.778,7.0,5765.23,1.242044448817171,s10141
272,L,28,28,3.735823882588447,0.0714285714285714,0.2142857142857142,-1.5301268209547487,-0.4563322567255971,0.6270983198014111,0.1750277677685762,223.2142857142857,0,,,28,3.735823882588447,948.0244130202776,0.0064949223288924,History of Film,1,1,False,False,,,3003.662,3048.283,3007.841,3015.336,7.494999999999891,2939.81,1.2180882103536794,s10141
273,L,58,58,3.8900067069081534,0.1206896551724138,0.1034482758620689,0.21547987187181233,0.0076722500451429,-0.09445119948294427,0.0194350296949555,210.72413793103448,1,78.0,0.0670690811535888,59,3.957075788061742,1001.4760579438,0.0045744557168535,Serena Williams,2,8,False,False,,,4305.659,4350.108,4310.686,4325.596,14.909999999999854,3849.745,1.286766630034799,s10141
274,L,58,58,4.09922962753568,0.0172413793103448,0.1896551724137931,1.518104785956564,0.3539265542082782,-1.1048097549441287,-0.1984356082568677,197.5,1,53.0,0.0706763728885462,59,4.169906000424225,998.0403562089192,0.010036301273479,The Voynich Manuscript,4,1,False,False,,,5815.157,5859.591,5821.034000000001,5835.183,14.148999999999432,5765.23,1.282352199646644,s10141
275,L,19,19,3.70009737098329,0.0,0.3157894736842105,-0.9764221910467632,-0.30915050911147,1.301881469386182,0.3205359484877156,209.26315789473685,3,78.33333333333333,0.5842259006815721,19,3.70009737098329,826.6176883505492,0.0075527101456631,Pluto,5,9,False,False,,,7123.879,7167.596,7130.855,7135.99,5.135000000000218,6674.232,1.0620963414241522,s10141
276,L,43,43,3.855810616929684,0.0697674418604651,0.1162790697674418,-0.11753907311635582,-0.0808484298706393,-0.3082934138299498,-0.0266772533247556,207.13953488372093,4,79.0,0.3586800573888077,44,3.9454806312768858,888.8239777618364,0.0215909810100371,The Voynich Manuscript,4,7,False,False,,,6099.592,6141.779,6111.215999999999,6122.368,11.152000000000044,5765.23,1.1420233419328587,s10141
277,L,26,26,4.017305315204109,0.1153846153846153,0.0769230769230769,1.4572891414753875,0.3377609808076973,-1.4124428048982514,-0.2647726610647951,199.46153846153845,1,47.0,0.1545117428924657,27,4.171817058096575,1110.4749690976514,-0.0085827568311835,Serena Williams,2,2,False,False,,,4000.815,4040.55,4021.907,4028.379,6.471999999999753,3849.745,1.4268160705285375,s10141
278,L,0,0,,,,,,,,0.0,0,,,0,0.0,0.0,0.0,Prisoners Dilemma,3,7,True,True,5199.112,5206.112,5196.454,5208.736,5199.112,5206.112,7.0,4744.731,0.0,s10141
279,L,27,27,3.602401601067431,0.1851851851851851,0.1851851851851851,-0.3452634194809137,-0.1413804634889788,0.4503726314766701,0.1369191792386248,226.85185185185185,3,66.66666666666667,0.4002668445630478,26,3.4689793195464147,896.5434898612593,0.00012510608715,The Voynich Manuscript,4,9,True,True,6191.579,6199.074,6187.4,6200.368,6191.579,6199.074,7.494999999999891,5765.23,1.1519419121182326,s10141
280,L,0,0,,,,,,,,0.0,0,,,0,0.0,0.0,0.0,Prisoners Dilemma,3,2,True,True,4856.85,4871.76,4851.823,4873.875,4856.85,4871.76,14.909999999999854,4744.731,0.0,s10141
281,L,54,54,3.8165241359814943,0.0185185185185185,0.2037037037037037,-0.15391733931764573,-0.0905182366691982,-0.3365176574446677,-0.0327634431519298,215.44444444444449,3,55.333333333333336,0.2120291186656386,54,3.8165241359814943,1085.171413427562,0.0137131442800062,Serena Williams,2,9,True,True,4356.148,4370.297,4350.271,4370.614,4356.148,4370.297,14.148999999999432,3849.745,1.3943042887448076,s10141
282,L,0,0,,,,,,,,0.0,0,,,0,0.0,0.0,0.0,Prisoners Dilemma,3,6,True,True,5136.598,5141.733,5129.622,5142.269,5136.598,5141.733,5.135000000000218,4744.731,0.0,s10141
283,L,37,37,3.317790530846472,0.1621621621621621,0.1621621621621621,2.295842366568331,0.5606591154271456,-0.31553301497771563,-0.0282383788401035,228.64864864864865,4,243.25,0.3586800573888077,37,3.317790530846472,1038.2400251053527,0.0343633522445051,Serena Williams,2,7,True,True,4250.044,4261.196,4238.42,4266.506,4250.044,4261.196,11.152000000000044,3849.745,1.334003551732468,s10141
284,L,0,0,,,,,,,,0.0,0,,,0,0.0,0.0,0.0,Prisoners Dilemma,3,9,True,True,5298.941,5305.413,5277.849,5305.814,5298.941,5305.413,6.471999999999753,4744.731,0.0,s10141
285,L,0,0,,,,,,,,0.0,0,,,0,0.0,0.0,0.0,Prisoners Dilemma,3,4,True,True,5016.507,5024.699,4993.228,5025.61,5016.507,5024.699,8.192000000000007,4744.731,0.0,s10141
286,L,0,0,,,,,,,,0.0,0,,,0,0.0,0.0,0.0,Prisoners Dilemma,3,5,True,False,5090.585,5095.061,5066.169,5126.901,5090.585,5095.061,4.475999999999658,4744.731,0.0,s10141
287,L,18,18,3.564356435643436,0.1111111111111111,0.1111111111111111,0.07133788484735722,-0.0306425272005479,-0.005602707914127976,0.038594047485743,235.22222222222223,1,112.0,0.1980198019801909,18,3.564356435643436,903.0110869134824,0.0007539499354879,The Voynich Manuscript,4,5,True,True,6033.875,6038.925,6008.722,6039.531,6033.875,6038.925,5.050000000000182,5765.23,1.1602519341075743,s10141
288,L,30,30,3.7069072037564026,0.1,0.3333333333333333,-1.3305017540899458,-0.4032693697245777,0.3488337013454454,0.1150236339739661,212.86666666666667,4,108.75,0.494254293834187,29,3.583343630297856,934.9675685693106,0.0281151106009042,Pluto,5,5,True,True,6952.457,6960.55,6926.156,6960.924,6952.457,6960.55,8.092999999999847,6674.232,1.2013118614836378,s10141
289,L,0,0,,,,,,,,0.0,0,,,0,0.0,0.0,0.0,Prisoners Dilemma,3,3,True,True,4950.988,4960.764,4923.955,4961.031,4950.988,4960.764,9.77599999999984,4744.731,0.0,s10141
290,L,12,12,4.0120361083249945,0.0833333333333333,0.1666666666666666,0.6845294182315979,0.132351597520202,-1.1540984912572858,-0.2090640810562939,213.25,0,,,12,4.0120361083249945,850.0391042780749,-0.0140389909174825,Pluto,5,1,True,False,6761.904,6764.895,6726.701,6768.47,6761.904,6764.895,2.990999999999985,6674.232,1.0921898181524765,s10141
291,L,13,13,3.373118837571119,0.0769230769230769,0.0769230769230769,-1.2808773761813268,-0.3900785776120607,1.6062832906700433,0.38617622899837,250.6153846153846,1,102.0,0.2594706798131629,12,3.113648157757956,1114.0588845654993,-0.0479119899601013,The Voynich Manuscript,4,4,True,False,5993.084,5996.938,5954.493,5999.126,5993.084,5996.938,3.854000000000269,5765.23,1.431420936308715,s10141
292,L,38,38,3.6346245815399594,0.131578947368421,0.2105263157894736,0.19010455988008007,0.0009271687085149,0.14829127359912117,0.0717792763809773,235.18421052631575,1,76.0,0.0956480153036831,39,3.7302725968436414,1447.907030129125,-0.0249999939954759,Prisoners Dilemma,3,4,False,False,,,3595.581,3669.401,3595.6980000000003,3606.153,10.454999999999927,3342.825,0.8538391904409942,s10115
293,L,35,35,3.3918015311559837,0.2,0.1428571428571428,-1.3361278475995022,-0.4047648570841734,0.3875986847950429,0.1233827967966143,264.4,0,,,35,3.3918015311559837,1718.153697063669,-0.017121153417113,History of Film,2,0,False,False,,,2260.431,2330.033,2260.8740000000003,2271.1930000000007,10.319000000000417,2260.33,1.0132052205197275,s10115
294,L,34,34,3.574432296047205,0.2058823529411764,0.1764705882352941,-1.628743447419411,-0.4825458129122061,1.7790814072938357,0.4234378879433123,242.1764705882353,0,,,35,3.679562657695653,1592.848207715757,-0.0528723658717446,Pluto,5,3,False,False,,,5580.968,5647.2,5582.477,5591.989,9.511999999999716,5405.454,0.9393118452157264,s10115
295,L,29,29,4.079336052890615,0.1034482758620689,0.0689655172413793,-0.5389947045948683,-0.1928767081841712,0.5863310598548966,0.1662368401477964,209.5862068965517,0,,,29,4.079336052890615,1908.637271448664,-0.0222419375109272,Serena Williams,1,0,False,False,,,1214.97,1280.353,1217.608,1224.717,7.109000000000151,1214.883,1.1255344913643388,s10115
296,L,17,17,3.59332065102533,0.0588235294117647,0.2352941176470588,-0.5131349001761688,-0.1860028425855826,0.6208293010627395,0.1736759356842694,232.7058823529412,0,,,18,3.80469245402682,1742.423589093215,-0.0905301676315678,Prisoners Dilemma,3,0,False,False,,,3342.928,3407.936,3346.967000000001,3351.6980000000003,4.730999999999767,3342.825,1.0275173168984229,s10115
