,eye,fix_num,fix_word_num,norm_fix_word_num,norm_in_word_reg,norm_out_word_reg,zipf_fixdur_corr,word_length_fixdur_corr,norm_total_viewing,fix_dispersion,weighted_vergence,blink_num,blink_dur,blink_freq,sacc_num,norm_sacc_num,sacc_length,horizontal_sacc,mean_pupil,pupil_slope,reading,run,page,page_start,page_end,win_start,win_end,win_dur,task_start,relative_time,label,norm_pupil
692,L,12,12,2.4,0.25,0.08333333333333333,-0.7438844719545491,0.6531843522142978,206.0,370.4258470928351,17.902486186323326,,,,13,2.6,297.7099166016558,,1426.4902857142856,-0.0489146508501757,History of Film,3,5,3205.12,3255.254,3234.309154450987,3239.309154450987,5.0,2900.741,-3.5,control,0.8846484453714079
693,L,12,12,2.4,0.25,0.08333333333333333,-0.7438844719545491,0.6531843522142978,206.0,370.4258470928351,17.902486186323326,,,,12,2.4,218.5282457264212,,1417.8892307692308,-0.043965915496090115,History of Film,3,5,3205.12,3255.254,3234.559154450987,3239.559154450987,5.0,2900.741,-3.25,control,0.879314437869291
694,L,11,11,2.2,0.2727272727272727,0.09090909090909091,-0.7438844719545491,0.6531843522142978,201.0,333.2436460059003,16.83061763776808,,,,12,2.4,218.5282457264212,,1407.3793333333333,-0.03303947522660833,History of Film,3,5,3205.12,3255.254,3234.809154450987,3239.809154450987,5.0,2900.741,-3.0,control,0.8727966476531284
695,L,10,10,2.0,0.3,0.1,-0.7321277395644926,0.6795942008644924,202.9,294.27292247164024,15.81511236600002,,,,10,2.0,238.41357593469465,,1396.1312727272727,-0.016193026237395002,History of Film,3,5,3205.12,3255.254,3235.059154450987,3240.059154450987,5.0,2900.741,-2.75,control,0.8658210801163243
696,L,8,8,1.6,0.25,0.125,-0.986167276569652,0.9101267318230145,207.875,240.34271299022154,13.207877783145785,,,,9,1.8,238.97462480942983,,1387.2408,0.0023022209123552627,History of Film,3,5,3205.12,3255.254,3235.309154450987,3240.309154450987,5.0,2900.741,-2.5,control,0.8603075880473191
697,L,7,7,1.4,0.2857142857142857,0.14285714285714285,-0.9991595490719062,0.8858273184349327,203.42857142857142,193.8796081308697,11.386199017981541,,,,8,1.6,261.7821058070186,,1382.56,0.017015078126435042,History of Film,3,5,3205.12,3255.254,3235.559154450987,3240.559154450987,5.0,2900.741,-2.25,control,0.8574047554906844
698,L,6,6,1.2,0.3333333333333333,0.16666666666666666,-1.0,1.0,199.16666666666666,166.99768128796148,10.362890755843054,,,,7,1.4,272.7924430257064,,1377.704,0.04075372918843245,History of Film,3,5,3205.12,3255.254,3235.809154450987,3240.809154450987,5.0,2900.741,-2.0,control,0.8543932713651038
699,L,5,5,1.0,0.2,0.2,-1.0,1.0,192.2,168.44926357808757,12.003138929724447,,,,6,1.2,287.06744479870076,,1375.14,0.07124643054110903,History of Film,3,5,3205.12,3255.254,3236.059154450987,3241.059154450987,5.0,2900.741,-1.75,control,0.8528031879017618
700,L,4,4,0.8,0.0,0.25,-1.0,1.0,192.5,145.380816736597,13.395819960535363,,,,5,1.0,335.0235556862689,,1376.1946666666668,0.1085071024476012,History of Film,3,5,3205.12,3255.254,3236.309154450987,3241.309154450987,5.0,2900.741,-1.5,control,0.8534572471942754
701,L,3,3,0.6,0.0,0.3333333333333333,-1.0,1.0,179.33333333333334,92.32805039038188,13.006999157351256,,,,4,0.8,402.72777024034406,,1381.148,0.1594576657009054,History of Film,3,5,3205.12,3255.254,3236.559154450987,3241.559154450987,5.0,2900.741,-1.25,control,0.8565290933026036
702,L,2,2,0.4,0.0,0.0,,,156.5,45.056214887626766,18.104492417661547,,,,3,0.6,482.9369344517327,,1393.586,0.21924018324018318,History of Film,3,5,3205.12,3255.254,3236.809154450987,3241.809154450987,5.0,2900.741,-1.0,control,0.8642426105089406
703,L,1,1,0.2,,,,,0.0,,,,,,2,0.4,660.8625617977196,,1414.992,0.29026677025203623,History of Film,3,5,3205.12,3255.254,3237.059154450987,3242.059154450987,5.0,2900.741,-0.75,control,0.8775176988928325
704,L,0,0,,,,,,0.0,,,,,,1,0.2,1223.323853278436,,1451.924,0.30822660890643694,History of Film,3,5,3205.12,3255.254,3237.309154450987,3242.309154450987,5.0,2900.741,-0.5,control,0.9004213504014701
705,L,0,0,,,,,,0.0,,,,,,0,0.0,,,1486.948,0.2448941583065322,History of Film,3,5,3205.12,3255.254,3237.559154450987,3242.559154450987,5.0,2900.741,-0.25,control,0.9221417416729562
706,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3237.809154450987,3242.809154450987,5.0,2900.741,0.0,control,
707,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3238.059154450987,3243.059154450987,5.0,2900.741,0.25,control,
708,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3238.309154450987,3243.309154450987,5.0,2900.741,0.5,control,
709,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3238.559154450987,3243.559154450987,5.0,2900.741,0.75,control,
710,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3238.809154450987,3243.809154450987,5.0,2900.741,1.0,control,
711,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3239.059154450987,3244.059154450987,5.0,2900.741,1.25,control,
712,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3239.309154450987,3244.309154450987,5.0,2900.741,1.5,control,
713,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3239.559154450987,3244.559154450987,5.0,2900.741,1.75,control,
714,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3239.809154450987,3244.809154450987,5.0,2900.741,2.0,control,
715,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3240.059154450987,3245.059154450987,5.0,2900.741,2.25,control,
716,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3240.309154450987,3245.309154450987,5.0,2900.741,2.5,control,
717,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3240.559154450987,3245.559154450987,5.0,2900.741,2.75,control,
718,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3240.809154450987,3245.809154450987,5.0,2900.741,3.0,control,
719,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3241.059154450987,3246.059154450987,5.0,2900.741,3.25,control,
720,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3241.309154450987,3246.309154450987,5.0,2900.741,3.5,control,
721,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3241.559154450987,3246.559154450987,5.0,2900.741,3.75,control,
722,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3241.809154450987,3246.809154450987,5.0,2900.741,4.0,control,
723,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3242.059154450987,3247.059154450987,5.0,2900.741,4.25,control,
724,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3242.309154450987,3247.309154450987,5.0,2900.741,4.5,control,
725,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,5,3205.12,3255.254,3242.559154450987,3247.559154450987,5.0,2900.741,4.75,control,
726,L,17,17,3.4,0.0,0.35294117647058826,0.030539005418240235,0.06348281512577744,243.58823529411765,434.8000657343899,30.267365736810667,,,,18,3.6,288.2448613980146,,1431.0851829634073,0.00022773949808213852,History of Film,3,6,3255.423,3290.421,3264.4,3269.4,5.0,2900.741,-5.0,MW_onset,0.887498004705099
727,L,16,16,3.2,0.0,0.375,0.021884316981824827,0.016875373817739844,249.3125,431.1148232888484,31.248507518638267,,,,17,3.4,296.8451062806566,,1431.251946958535,5.077584606549099e-05,History of Film,3,6,3255.423,3290.421,3264.65,3269.65,5.0,2900.741,-4.75,MW_onset,0.8876014246235597
728,L,15,15,3.0,0.0,0.4,0.039317646837364544,-0.024225635256104435,246.33333333333334,417.93449991861434,30.673779276892965,,,,16,3.2,247.3392659241118,,1428.7793823594757,0.003438130421220901,History of Film,3,6,3255.423,3290.421,3264.9,3269.9,5.0,2900.741,-4.5,MW_onset,0.8860680454968011
729,L,15,15,3.0,0.0,0.4,0.039317646837364544,-0.024225635256104435,246.33333333333334,417.93449991861434,30.673779276892965,,,,15,3.0,253.4059893200573,,1422.9101387908727,0.01285304374765451,History of Film,3,6,3255.423,3290.421,3265.15,3270.15,5.0,2900.741,-4.25,MW_onset,0.8824281909177207
730,L,14,14,2.8,0.0,0.35714285714285715,0.03393441882644914,-0.023692128924273505,247.35714285714286,413.16928122620584,30.6533825360447,,,,14,2.8,260.15566420925626,,1415.6790802299424,0.026957053839987935,History of Film,3,6,3255.423,3290.421,3265.4,3270.4,5.0,2900.741,-4.0,MW_onset,0.877943796752279
731,L,12,12,2.4,0.0,0.4166666666666667,-0.018992043278047845,0.06146714424110674,253.91666666666666,432.59930587605487,30.696168204821713,,,,13,2.6,264.8676209757979,,1413.1061050386563,0.03717907275899144,History of Film,3,6,3255.423,3290.421,3265.65,3270.65,5.0,2900.741,-3.75,MW_onset,0.8763481472580305
732,L,11,11,2.2,0.0,0.45454545454545453,-0.23174786624659638,0.25202205744989736,258.09090909090907,447.2287975470407,29.707509557873514,,,,12,2.4,282.7299313012509,,1413.255355612682,0.045482700230614875,History of Film,3,6,3255.423,3290.421,3265.9,3270.9,5.0,2900.741,-3.5,MW_onset,0.8764407060995486
733,L,10,10,2.0,0.0,0.5,-0.26603391564751466,0.37822122148777937,258.8,467.91336260038565,29.794416055638823,,,,11,2.2,281.5248682694621,,1414.1328821900954,0.05507200081583703,History of Film,3,6,3255.423,3290.421,3266.15,3271.15,5.0,2900.741,-3.25,MW_onset,0.8769849106624925
734,L,10,10,2.0,0.0,0.5,-0.26603391564751466,0.37822122148777937,258.8,467.91336260038565,29.794416055638823,,,,10,2.0,296.5983948930893,,1417.1869376874374,0.0634472098019294,History of Film,3,6,3255.423,3290.421,3266.4,3271.4,5.0,2900.741,-3.0,MW_onset,0.8788789056478483
735,L,8,8,1.6,0.0,0.5,-0.3415521173574627,0.36276665609349784,275.125,488.0865482614226,29.539763169576318,,,,9,1.8,308.1551451715965,,1422.0846964740094,0.07070750401737481,History of Film,3,6,3255.423,3290.421,3266.65,3271.65,5.0,2900.741,-2.75,MW_onset,0.8819162867921408
736,L,7,7,1.4,0.0,0.5714285714285714,-0.3415521173574627,0.36276665609349784,297.0,469.3232974730962,29.52906464120999,,,,8,1.6,338.74905528860234,,1430.7481007596962,0.07138442503094639,History of Film,3,6,3255.423,3290.421,3266.9,3271.9,5.0,2900.741,-2.5,MW_onset,0.8872889606965545
737,L,6,6,1.2,0.0,0.5,-0.38096330184453936,0.4854289777076021,308.8333333333333,445.2278829743009,29.429594933784017,,,,7,1.4,214.7256493857551,,1439.2421146157265,0.07216300945386007,History of Film,3,6,3255.423,3290.421,3267.15,3272.15,5.0,2900.741,-2.25,MW_onset,0.8925565858798118
738,L,5,5,1.0,0.0,0.6,-0.42768550495468455,0.44327156631899584,343.8,354.69156516613134,28.72240973110433,,,,6,1.2,242.52345508821307,,1445.5327336331834,0.08137986151779253,History of Film,3,6,3255.423,3290.421,3267.4,3272.4,5.0,2900.741,-2.0,MW_onset,0.8964577595435571
739,L,4,4,0.8,0.0,0.75,0.9805003624096755,-0.8704928384593453,271.0,242.64814031844546,25.981214037503698,,,,5,1.0,239.7843445294699,,1452.6527698458024,0.09420555880285351,History of Film,3,6,3255.423,3290.421,3267.65,3272.65,5.0,2900.741,-1.75,MW_onset,0.9008733023829025
740,L,4,4,0.8,0.0,0.75,0.9805003624096755,-0.8704928384593453,271.0,242.64814031844546,25.981214037503698,,,,5,1.0,239.7843445294699,,1467.8241172551632,0.0783513556430644,History of Film,3,6,3255.423,3290.421,3267.9,3272.9,5.0,2900.741,-1.5,MW_onset,0.910281925094385
741,L,4,4,0.8,0.0,0.75,0.9805003624096755,-0.8704928384593453,271.0,242.64814031844546,25.981214037503698,,,,4,0.8,225.42948433542776,,1476.4524380495604,0.0832502539821175,History of Film,3,6,3255.423,3290.421,3268.15,3273.15,5.0,2900.741,-1.25,MW_onset,0.9156328417135663
742,L,3,3,0.6,0.0,0.6666666666666666,1.0,-1.0,203.66666666666666,76.94146404175638,29.92684581680257,,,,4,0.8,225.42948433542776,,1479.1158841158842,0.14220173838137906,History of Film,3,6,3255.423,3290.421,3268.4,3273.4,5.0,2900.741,-1.0,MW_onset,0.9172845973865635
743,L,3,3,0.6,0.0,0.6666666666666666,1.0,-1.0,203.66666666666666,76.94146404175638,29.92684581680257,,,,3,0.6,123.40758777595767,,1488.2237017310254,0.2392957475139531,History of Film,3,6,3255.423,3290.421,3268.65,3273.65,5.0,2900.741,-0.75,MW_onset,0.9229328774867861
744,L,2,2,0.4,0.0,0.5,,,212.5,93.55999412141922,31.595582970209957,,,,2,0.4,127.82488674584948,,1518.3373253493014,0.2757209723978348,History of Film,3,6,3255.423,3290.421,3268.9,3273.9,5.0,2900.741,-0.5,MW_onset,0.9416080627195186
745,L,1,1,0.2,,,,,0.0,,,,,,1,0.2,65.72800012171386,,1551.9362549800796,0.16383077214949918,History of Film,3,6,3255.423,3290.421,3269.15,3274.15,5.0,2900.741,-0.25,MW_onset,0.9624446861172923
746,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3269.4,3274.4,5.0,2900.741,0.0,MW_onset,
747,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3269.65,3274.65,5.0,2900.741,0.25,MW_onset,
748,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3269.9,3274.9,5.0,2900.741,0.5,MW_onset,
749,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3270.15,3275.15,5.0,2900.741,0.75,MW_onset,
750,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3270.4,3275.4,5.0,2900.741,1.0,MW_onset,
751,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3270.65,3275.65,5.0,2900.741,1.25,MW_onset,
752,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3270.9,3275.9,5.0,2900.741,1.5,MW_onset,
753,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3271.15,3276.15,5.0,2900.741,1.75,MW_onset,
754,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3271.4,3276.4,5.0,2900.741,2.0,MW_onset,
755,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3271.65,3276.65,5.0,2900.741,2.25,MW_onset,
756,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3271.9,3276.9,5.0,2900.741,2.5,MW_onset,
757,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3272.15,3277.15,5.0,2900.741,2.75,MW_onset,
758,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3272.4,3277.4,5.0,2900.741,3.0,MW_onset,
759,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3272.65,3277.65,5.0,2900.741,3.25,MW_onset,
760,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3272.9,3277.9,5.0,2900.741,3.5,MW_onset,
761,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3273.15,3278.15,5.0,2900.741,3.75,MW_onset,
762,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3273.4,3278.4,5.0,2900.741,4.0,MW_onset,
763,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3273.65,3278.65,5.0,2900.741,4.25,MW_onset,
764,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3273.9,3278.9,5.0,2900.741,4.5,MW_onset,
765,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3274.15,3279.15,5.0,2900.741,4.75,MW_onset,
766,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3280.421,3285.421,5.0,2900.741,-5.0,self_report,
767,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3280.671,3285.671,5.0,2900.741,-4.75,self_report,
768,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3280.921,3285.921,5.0,2900.741,-4.5,self_report,
769,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3281.171,3286.171,5.0,2900.741,-4.25,self_report,
770,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3281.421,3286.421,5.0,2900.741,-4.0,self_report,
771,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3281.671,3286.671,5.0,2900.741,-3.75,self_report,
772,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3281.921,3286.921,5.0,2900.741,-3.5,self_report,
773,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3282.171,3287.171,5.0,2900.741,-3.25,self_report,
774,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3282.421,3287.421,5.0,2900.741,-3.0,self_report,
775,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,6,3255.423,3290.421,3282.671,3287.671,5.0,2900.741,-2.75,self_report,
776,L,19,19,3.8,0.15789473684210525,0.05263157894736842,0.20125808395268294,-0.28570147703770904,219.0,360.3675077048683,20.866080087310134,,,,20,4.0,189.9846675849647,,1742.1717656468707,-0.040923726873977564,History of Film,3,7,3308.89,3326.523,3311.152,3316.152,5.0,2900.741,2.5,MW_onset,1.0804206376195096
777,L,18,18,3.6,0.16666666666666666,0.05555555555555555,0.15536350712035396,-0.2539601590099378,216.66666666666666,353.2973369592094,20.71242354503783,,,,19,3.8,193.14923920257255,,1742.155335718796,-0.04770650617665668,History of Film,3,7,3308.89,3326.523,3311.402,3316.402,5.0,2900.741,2.75,MW_onset,1.0804104484787391
778,L,18,18,3.6,0.16666666666666666,0.05555555555555555,0.15536350712035396,-0.2539601590099378,216.66666666666666,353.2973369592094,20.71242354503783,,,,18,3.6,196.65661366088113,,1739.4596756276383,-0.05238397903777912,History of Film,3,7,3308.89,3326.523,3311.652,3316.652,5.0,2900.741,3.0,MW_onset,1.0787387150412426
779,L,16,16,3.2,0.125,0.0625,0.15536350712035396,-0.2539601590099378,223.0,346.98694038374845,21.46983817955769,,,,17,3.4,205.27897672523483,,1735.1785462244177,-0.05576569125304288,History of Film,3,7,3308.89,3326.523,3311.902,3316.902,5.0,2900.741,3.25,MW_onset,1.0760837411455764
780,L,15,15,3.0,0.06666666666666667,0.06666666666666667,0.1597668643433488,-0.2573116196723202,224.53333333333333,351.78020979014724,22.419646501409318,,,,16,3.2,206.33257758882996,,1728.9685078730317,-0.05703239182708095,History of Film,3,7,3308.89,3326.523,3312.152,3317.152,5.0,2900.741,3.5,MW_onset,1.0722325401747268
781,L,14,14,2.8,0.07142857142857142,0.07142857142857142,0.17557531056165754,-0.2729083452239788,228.5,355.53608660380877,23.085593069161504,,,,15,3.0,219.31956326119615,,1722.487070114636,-0.05810096957797748,History of Film,3,7,3308.89,3326.523,3312.402,3317.402,5.0,2900.741,3.75,MW_onset,1.0682130288649352
782,L,13,13,2.6,0.07692307692307693,0.07692307692307693,0.06551055888940635,-0.19714502321882685,223.69230769230768,367.78072303573276,23.63905299570829,,,,14,2.8,220.73126373559964,,1717.919165952585,-0.06300625975300922,History of Film,3,7,3308.89,3326.523,3312.652,3317.652,5.0,2900.741,4.0,MW_onset,1.0653802094927791
783,L,12,12,2.4,0.08333333333333333,0.08333333333333333,0.07399891939034024,-0.17996825039465883,220.75,382.53346240703064,23.473572823297104,,,,13,2.6,227.87188660009508,,1712.8111350353738,-0.06860478537445108,History of Film,3,7,3308.89,3326.523,3312.902,3317.902,5.0,2900.741,4.25,MW_onset,1.062212426539699
784,L,11,11,2.2,0.09090909090909091,0.09090909090909091,0.14995327046962104,-0.25555526430342235,225.0909090909091,397.5135700163045,23.492972829433853,,,,12,2.4,240.41436586334848,,1705.4888370543151,-0.07132279380113336,History of Film,3,7,3308.89,3326.523,3313.152,3318.152,5.0,2900.741,4.5,MW_onset,1.0576714495766164
785,L,10,10,2.0,0.1,0.1,0.17079113372081825,-0.24824112021029787,222.6,404.9552424651396,24.0867833706136,,,,11,2.2,250.16222868515297,,1697.4213013449655,-0.07329383664444897,History of Film,3,7,3308.89,3326.523,3313.402,3318.402,5.0,2900.741,4.75,MW_onset,1.0526683079536219
786,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,7,3308.89,3326.523,3316.523,3321.523,5.0,2900.741,-5.0,self_report,
787,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,7,3308.89,3326.523,3316.773,3321.773,5.0,2900.741,-4.75,self_report,
788,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,7,3308.89,3326.523,3317.023,3322.023,5.0,2900.741,-4.5,self_report,
789,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,7,3308.89,3326.523,3317.273,3322.273,5.0,2900.741,-4.25,self_report,
790,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,7,3308.89,3326.523,3317.523,3322.523,5.0,2900.741,-4.0,self_report,
791,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,7,3308.89,3326.523,3317.773,3322.773,5.0,2900.741,-3.75,self_report,
792,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,7,3308.89,3326.523,3318.023,3323.023,5.0,2900.741,-3.5,self_report,
793,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,7,3308.89,3326.523,3318.273,3323.273,5.0,2900.741,-3.25,self_report,
794,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,7,3308.89,3326.523,3318.523,3323.523,5.0,2900.741,-3.0,self_report,
795,L,0,0,,,,,,0.0,,,,,,0,0.0,,,,,History of Film,3,7,3308.89,3326.523,3318.773,3323.773,5.0,2900.741,-2.75,self_report,
796,L,19,19,3.8,0.10526315789473684,0.21052631578947367,-0.07440191699667573,0.24520610610234495,220.6315789473684,368.7828905093212,12.634717688017986,,,,20,4.0,230.02230113749874,,1437.3391321735653,0.02845392645581235,History of Film,3,8,3359.893,3399.324,3378.647,3383.647,5.0,2900.741,-5.0,MW_onset,0.8913764373180681
797,L,18,18,3.6,0.1111111111111111,0.16666666666666666,-0.06800461245017148,0.23926839029621527,222.83333333333334,378.4271982597393,12.337756338019672,,,,19,3.8,238.9781104363385,,1446.2308987581562,0.021343357916422816,History of Film,3,8,3359.893,3399.324,3378.897,3383.897,5.0,2900.741,-4.75,MW_onset,0.8968907317822081
798,L,17,17,3.4,0.11764705882352941,0.17647058823529413,-0.07539071625491289,0.23345780924072995,220.8235294117647,385.4570120857707,11.468667325261896,,,,18,3.6,244.07666601630348,,1452.8824705620973,0.015697555667656578,History of Film,3,8,3359.893,3399.324,3379.147,3384.147,5.0,2900.741,-4.5,MW_onset,0.9010157529720204
799,L,16,16,3.2,0.125,0.125,-0.07298608786433043,0.2371156514364928,220.0625,395.16820958572504,11.062347997405267,,,,17,3.4,235.73371377923817,,1457.8499176664313,0.01118879326730012,History of Film,3,8,3359.893,3399.324,3379.397,3384.397,5.0,2900.741,-4.25,MW_onset,0.9040963518392698
800,L,15,15,3.0,0.13333333333333333,0.13333333333333333,-0.4501303288439646,0.5921438806834353,197.33333333333334,398.4364365310426,12.94699763044321,,,,16,3.2,240.9060640625746,,1462.0882279430143,0.0066726361887789135,History of Film,3,8,3359.893,3399.324,3379.647,3384.647,5.0,2900.741,-4.0,MW_onset,0.9067247711385316
801,L,15,15,3.0,0.13333333333333333,0.13333333333333333,-0.4501303288439646,0.5921438806834353,197.33333333333334,398.4364365310426,12.94699763044321,,,,16,3.2,240.9060640625746,,1466.3399093575047,0.000829324376328602,History of Film,3,8,3359.893,3399.324,3379.897,3384.897,5.0,2900.741,-3.75,MW_onset,0.9093614826473381
802,L,15,15,3.0,0.13333333333333333,0.13333333333333333,-0.4501303288439646,0.5921438806834353,197.33333333333334,398.4364365310426,12.94699763044321,,,,15,3.0,244.24519481225943,,1470.6920879748643,-0.006989292095404178,History of Film,3,8,3359.893,3399.324,3380.147,3385.147,5.0,2900.741,-3.5,MW_onset,0.9120605182358615
803,L,13,13,2.6,0.15384615384615385,0.15384615384615385,-0.5060842257097368,0.626072101730677,205.6153846153846,352.61761091390093,13.091419927970888,,,,14,2.8,256.48221721389854,,1477.8797293140572,-0.022992772109770986,History of Film,3,8,3359.893,3399.324,3380.397,3385.397,5.0,2900.741,-3.25,MW_onset,0.9165179868918225
804,L,12,12,2.4,0.16666666666666666,0.08333333333333333,-0.46213237518552275,0.6217571421644236,210.16666666666666,361.47483583846395,12.860006686063745,,,,13,2.6,205.80715979677672,,1482.0383205598134,-0.03857074113203644,History of Film,3,8,3359.893,3399.324,3380.647,3385.647,5.0,2900.741,-3.0,MW_onset,0.9190969678476243
805,L,11,11,2.2,0.18181818181818182,0.09090909090909091,-0.46213237518552275,0.6217571421644236,202.8181818181818,361.9756612520281,11.297444100427354,,,,12,2.4,214.0844115304125,,1481.222101054162,-0.04828700019135839,History of Film,3,8,3359.893,3399.324,3380.897,3385.897,5.0,2900.741,-2.75,MW_onset,0.9185907833162695
806,L,10,10,2.0,0.2,0.1,-0.6200780105418945,0.7314031475957912,195.7,347.8314829051563,9.428028887568559,,,,11,2.2,226.0346293434336,,1473.8232706917233,-0.0448428728268888,History of Film,3,8,3359.893,3399.324,3381.147,3386.147,5.0,2900.741,-2.5,MW_onset,0.9140023442338255
807,L,9,9,1.8,0.2222222222222222,0.0,-0.6200780105418945,0.7314031475957912,199.0,336.93596966533715,9.13589949695329,,,,10,2.0,239.40240064152144,,1466.7294535761885,-0.04036057916763042,History of Film,3,8,3359.893,3399.324,3381.397,3386.397,5.0,2900.741,-2.25,MW_onset,0.9096030613604307
808,L,8,8,1.6,0.125,0.0,-0.6442229105660469,0.7308471805434795,197.75,346.48506348578724,9.173488228225585,,,,9,1.8,243.71719904771828,,1459.4452773613193,-0.03264978200210592,History of Film,3,8,3359.893,3399.324,3381.647,3386.647,5.0,2900.741,-2.0,MW_onset,0.9050857258911122
