,run,reading,page_num,num_blinks,num_fixations,num_saccades,norm_blink_freq,pupil_slope,mean_pupil_size,mean_blink_duration,norm_pupil_size,norm_num_word_fix,norm_saccade_count,norm_in_word_regression,norm_out_word_regression,zscored_zipf_duration_correlation,zipf_duration_correlation,norm_total_viewing,zscored_word_length_duration_correlation,word_length_duration_correlation,reported_MW,valid_MW,win_start,win_end,task_start,page_start,page_end,win_duration,win_type,sub_id
603,1,Prisoners Dilemma,3,0,0,0,,0.0,,0.0,,,,,,,,,,,1,0,,,2799.174,3029.104,3091.318,62.2140000000004,,s10110
604,1,Prisoners Dilemma,4,53,357,358,0.6214894639946529,0.072285747533922,1886.7420292562165,0.1152830188679245,1.0415386791792225,1.770658661569671,4.197985436039353,0.2072829131652661,0.2577030812324929,0.6789186267638994,0.1060265438555633,0.4326225165562913,-0.43168508702039526,-0.0610932310849829,0,0,,,2799.174,3102.322,3187.601,85.279,NR,s10110
605,1,Prisoners Dilemma,5,46,296,297,0.6230445205943292,0.0380068702510491,1974.0056615221424,0.120195652173913,1.089710844150002,1.963944684482125,4.022700491663386,0.1655405405405405,0.2567567567567567,-0.526799755985727,-0.1701700999356356,0.3758137931034482,0.22291820980896487,0.0752792603441578,0,0,,,2799.174,3187.768,3261.599,73.83100000000013,NR,s10110
606,1,Prisoners Dilemma,6,0,4,3,0.0,1.4677858439201454,2112.719298245614,0.0,1.1662849680826022,7.005253940456413,5.25394045534231,0.0,0.25,0.5721004140971315,0.0815574536795846,0.2637499999999999,-3.034038705657923,-0.603237531720473,1,0,3306.515,3307.086,2799.174,3261.767,3311.617,0.5709999999999127,,s10110
607,1,Prisoners Dilemma,7,0,8,7,0.0,0.1872511665739127,1776.822695035461,0.0,0.980859881333352,2.840909090909289,4.971590909091256,0.25,0.25,0.1415572255872344,-0.0170680507291744,0.52625,-1.3743127056187647,-0.2574693835743081,1,0,3388.866,3390.274,2799.174,3356.375,3393.472,1.4079999999999018,,s10110
608,1,Prisoners Dilemma,8,46,298,299,0.6299643933168997,0.0227530858354014,1917.9586701155488,0.1275869565217391,1.0587712093210662,1.876198301835114,4.094768556559847,0.2248322147651006,0.2348993288590604,0.5538002248457887,0.0773653878337956,0.4043357664233576,-0.18363344107115212,-0.009417015696145,0,0,,,2799.174,3435.626,3508.646,73.01999999999998,NR,s10110
609,1,Prisoners Dilemma,9,5,28,27,0.7499625018749156,0.5650530118447766,1916.0378668414423,0.1022,1.0577108678042852,1.4999250037498313,4.049797510124544,0.1785714285714285,0.3571428571428571,-0.2978675151378642,-0.1177280724419665,0.6609,0.06321071607876311,0.042007645420457,1,1,3521.364,3528.031,2799.174,3508.813,3528.285,6.666999999999916,MR,s10110
610,2,The Voynich Manuscript,0,1,9,8,0.5807200929152982,1.3859107019919257,2103.837598755313,0.137,1.161382001268617,2.9036004645764915,4.645760743322386,0.1111111111111111,0.4444444444444444,0.27376488003922594,0.0132170564447528,0.2968,-1.6423142938495252,-0.3133017395539064,1,0,4318.578,4320.3,4269.423,4269.532,4320.875,1.7219999999997526,,s10110
611,2,The Voynich Manuscript,1,30,299,300,0.447147200858525,0.0412261796911854,1902.270258343024,0.1121666666666666,1.0501107314059075,2.1910212842067724,4.47147200858525,0.1170568561872909,0.2976588628762542,0.2352408474305377,0.0043922689454053,0.3514829931972789,0.035473357476131354,0.0362291644433127,0,0,,,4269.423,4353.447,4420.539,67.09199999999964,NR,s10110
612,2,The Voynich Manuscript,2,0,6,5,0.0,2.7701508013434872,2072.2818181818184,0.0,1.1439622557446654,4.553734061930964,4.553734061930964,0.0,0.5,3.3361313638678607,0.7147202905276999,0.3262,2.794669043180977,0.6110481301018267,1,0,4463.458,4464.556,4269.423,4420.708,4465.8,1.0979999999999563,,s10110
613,2,The Voynich Manuscript,3,24,292,292,0.381655110998028,0.006546479842993,1803.732507338128,0.118625,0.9957149118187488,2.162712295655492,4.643470517142674,0.2020547945205479,0.2602739726027397,0.30446727735516504,0.0202501242127568,0.3699705882352941,-0.16150789492050502,-0.0048076349194076,0,0,,,4269.423,4492.723,4555.607,62.884000000000015,NR,s10110
614,2,The Voynich Manuscript,4,1,7,6,0.7535795026379166,1.993738877001173,2266.952138344395,0.092,1.2514261617760882,5.275056518465417,4.5214770158275,0.0,0.2857142857142857,-1.2759586244569208,-0.3417816205846684,0.1488571428571428,4.034186437216819,0.8692748698893709,1,0,4604.336,4605.663,4269.423,4555.775,4606.751,1.326999999999316,,s10110
615,2,The Voynich Manuscript,5,23,264,265,0.4067556813157656,0.0209435859274177,1623.1221976103486,0.0966086956521739,0.8960125569005313,2.564329295251566,4.686532849942518,0.1515151515151515,0.2575757575757575,-0.4621948916418452,-0.1553709171748373,0.3094896551724138,0.5063695787565333,0.1343302452224954,0,0,,,4269.423,4617.652,4674.197,56.54500000000007,NR,s10110
616,2,The Voynich Manuscript,6,3,17,16,0.7234145165179762,-0.2729618500711027,2031.524178199392,0.1096666666666666,1.121462805445944,2.1702435495539287,3.85821075476254,0.3529411764705882,0.1176470588235294,-0.2933075294645708,-0.1166835061844401,0.3741111111111111,0.29236651117996243,0.0897473174550183,1,0,4693.844,4697.991,4269.423,4674.359,4698.963,4.146999999999935,,s10110
617,2,The Voynich Manuscript,7,1,12,11,0.4644681839293474,0.405740479729949,1759.0424292909318,0.07,0.9710446367414284,3.2512772875054323,5.109150023222822,0.0833333333333333,0.3333333333333333,0.8913815503974831,0.1546959075123063,0.3244285714285714,-1.838153114277942,-0.3541005378333003,1,0,4745.973,4748.126,4269.423,4724.834,4750.638,2.1530000000002474,,s10110
618,2,The Voynich Manuscript,8,42,260,260,0.755056179775281,-0.0739361236808427,2089.450092986788,0.0823809523809523,1.1534396628235777,2.498876404494382,4.674157303370786,0.1423076923076923,0.3,0.2614018920910155,0.0103850387635263,0.2796330935251798,-0.1144147476460262,0.0050032075468109,0,0,,,4269.423,4787.248,4842.873,55.625,NR,s10110
619,2,The Voynich Manuscript,9,37,247,248,0.6831862328741899,-0.0471770576323681,1806.631333729418,0.0975405405405405,0.9973151516840496,2.5481000036929244,4.579194209535111,0.145748987854251,0.291497975708502,0.27091607908224585,0.0125644751501451,0.2816449275362319,-0.07240446041450671,0.0137551456491171,0,0,,,4269.423,4843.037,4897.195,54.15799999999945,NR,s10110
620,3,History of Film,0,42,308,309,0.6207049434715144,0.0552926036288366,1766.3269607495322,0.1196428571428571,0.9750659184832788,2.3941476391044128,4.566614941254713,0.1201298701298701,0.2857142857142857,0.07686993749493941,-0.0318861144849099,0.3171604938271604,0.09509674202807916,0.0486504118433337,0,0,,,5139.926,5140.029,5207.694,67.66499999999996,NR,s10110
621,3,History of Film,1,1,9,8,0.5988023952095547,1.0248061707189182,1515.565063212615,0.106,0.8366377648198781,4.191616766466884,4.7904191616764376,0.1111111111111111,0.3333333333333333,1.1638124325914683,0.2171022674082714,0.2204285714285714,0.3603647816350575,0.1039132918699793,1,0,5232.965,5234.635,5139.926,5207.874,5235.444,1.6700000000000728,,s10110
622,3,History of Film,2,38,262,263,0.6681906101635321,0.0566370332128664,1702.7710921147752,0.1104473684210526,0.9399811562606296,2.53209073325128,4.624582380868657,0.148854961832061,0.2824427480916031,0.09846131783471886,-0.0269401280340218,0.2931111111111111,0.44000546814168606,0.1205047127971905,0,0,,,5139.926,5274.175,5331.045,56.86999999999989,NR,s10110
623,3,History of Film,3,0,2,1,0.0,-7.257352941176389,2305.5882352941176,0.0,1.2727544561383644,11.49425287356466,5.74712643678233,0.0,0.5,4.581501275734927,1.0,0.189,-4.938543177726505,-1.0,1,0,5380.541,5380.715,5139.926,5331.214,5381.763,0.1739999999999781,,s10110
624,3,History of Film,4,1,5,4,1.0482180293504086,1.4662701351650236,1624.5206696622483,0.103,0.8967845557807274,5.241090146752043,4.192872117401635,0.0,0.4,-3.5671202012118934,-0.866623197968565,0.1736,3.1144489886098072,0.6776673910777948,1,0,5413.819,5414.773,5139.926,5400.127,5415.516,0.9539999999997236,,s10110
625,3,History of Film,5,53,332,333,0.6978091426163873,0.1324404643087277,1903.422987900963,0.1455094339622641,1.0507470729950648,2.1197598483252515,4.384348009268999,0.180722891566265,0.2710843373493976,0.6967009291382776,0.1100999761801855,0.3464968944099378,-0.374561200604452,-0.0491927002621323,0,0,,,5139.926,5464.38,5540.332,75.95200000000023,NR,s10110
626,3,History of Film,6,4,25,24,0.6042296072507652,0.3172680107210547,1903.218182196122,0.143,1.050634014050068,2.2658610271903696,3.625377643504592,0.12,0.2,0.18765545107832438,-0.0065082256924744,0.4497333333333333,-2.0697929998722984,-0.4023577165946503,1,1,5581.077,5587.697,5139.926,5540.493,5588.021,6.619999999999891,MR,s10110
627,3,History of Film,7,4,18,17,0.8394543546694072,0.1877380503256319,1828.014837261531,0.11375,1.009119492542371,3.1479538300102767,3.5676810073449805,0.1111111111111111,0.2222222222222222,1.8842556298809756,0.3821358241495909,0.3792666666666667,-0.8881616466993779,-0.1561902860859953,1,0,5630.764,5635.529,5139.926,5601.68,5635.866,4.765000000000327,,s10110
628,3,History of Film,8,38,256,257,0.674081563869233,-0.0434078335916434,1840.6122709836827,0.1089473684210526,1.0160736570633098,2.625370301385434,4.55892005037876,0.109375,0.29296875,-0.25049842806696543,-0.1068771282616188,0.2877432432432433,0.3430291166350345,0.1003017796180782,0,0,,,5139.926,5673.171,5729.544,56.37299999999959,NR,s10110
629,3,History of Film,9,3,22,21,0.5959475566150593,0.2223884304530693,1502.9662314327395,0.1053333333333333,0.8296828285287806,1.986491855383531,4.171632896305415,0.1363636363636363,0.2727272727272727,-0.9389041990257075,-0.2645717991114535,0.5009,-0.5642493973664968,-0.0887101486349662,1,1,5745.282,5750.316,5139.926,5729.711,5752.086,5.033999999999651,MR,s10110
630,4,Pluto,0,48,319,320,0.6684678160599431,0.0206908146763757,1645.0341955594176,0.1028541666666666,0.9081086426653924,2.228226053533144,4.456452107066288,0.1661442006269592,0.3103448275862069,-0.22790239973626727,-0.1017010048175047,0.348325,0.1865480666561978,0.0677023247262025,0,0,,,6062.878,6062.983,6134.789,71.80599999999959,NR,s10110
631,4,Pluto,1,52,303,303,0.7745702624601541,0.0511241526714615,1829.4099736383016,0.1084230769230769,1.009889650028983,2.1449638037358114,4.513361337027437,0.1584158415841584,0.2904290429042904,0.11788038640232569,-0.022491757966301,0.3494930555555555,-0.013147489518765557,0.02610005865939,0,0,,,6062.878,6134.968,6202.102,67.13400000000001,NR,s10110
632,4,Pluto,2,0,0,0,,0.0,,0.0,,,,,,,,,,,1,0,,,6062.878,6202.265,6215.523,13.25799999999981,,s10110
633,4,Pluto,3,47,293,294,0.7175024807266609,-0.0157226917146636,1852.6039032535537,0.1116595744680851,1.0226934008554636,2.2593695137775707,4.488207007098687,0.1228668941979522,0.2764505119453925,-0.32847901204910795,-0.1247403174481587,0.3280405405405405,0.20044004699124746,0.0705964194830598,0,0,,,6062.878,6252.052,6317.557,65.50500000000011,NR,s10110
634,4,Pluto,4,2,13,12,0.654664484451851,0.5411146093004869,1625.521105797999,0.1125,0.8973368267935504,2.9459901800333297,3.927986906711106,0.1538461538461538,0.1538461538461538,-3.105284795026826,-0.7608295143047499,0.3562222222222223,2.2995072810198627,0.507891846756744,1,0,6357.609,6360.664,6062.878,6317.721,6363.537,3.054999999999381,,s10110
635,4,Pluto,5,0,4,3,0.0,1.2229395604395707,1567.28125,0.0,0.8651866644805026,4.716981132079087,4.716981132079087,0.25,0.0,4.581501275734927,1.0,0.2253333333333333,-4.715396662551188,-0.9535122319493586,1,0,6445.622,6446.258,6062.878,6391.07,6450.501,0.6359999999995125,,s10110
636,4,Pluto,6,34,253,254,0.6097342276102036,0.0398611371690858,1606.0748950939603,0.1151176470588235,0.8866019301846537,2.54653706825438,4.555073347440933,0.1146245059288537,0.2885375494071146,-0.23571209150390016,-0.103489988618469,0.2989084507042253,0.29374560501775937,0.0900346219392546,0,0,,,6062.878,6463.917,6519.679,55.76199999999972,NR,s10110
637,4,Pluto,7,40,283,284,0.631412786108915,0.1429636034564951,1700.6798639634908,0.12375,0.9388267350558348,2.288871349644817,4.483030781373297,0.127208480565371,0.303886925795053,0.31299588119735233,0.0222037908327058,0.3239379310344827,-0.4592298672885934,-0.0668315925158475,0,0,,,6062.878,6519.843,6583.193,63.35000000000037,NR,s10110
638,4,Pluto,8,1,3,2,1.6583747927029708,0.1139938106554932,1781.7073497212148,0.071,0.983556358493853,3.3167495854059417,3.3167495854059417,0.3333333333333333,0.3333333333333333,2.8989669706568564,0.6145780517450901,0.248,2.81161306408295,0.6145780517450901,1,0,6593.775,6594.378,6062.878,6583.357,6595.829,0.6030000000000655,,s10110
639,4,Pluto,9,57,318,319,0.7600912109453136,-0.006128847104499,1921.0987157320883,0.1181578947368421,1.0605046094962365,1.7868810923977547,4.2538437945886844,0.1477987421383647,0.3050314465408805,0.16161426366601786,-0.0124735395389916,0.4088358208955224,-0.07889627404697148,0.0124027161651213,0,0,,,6062.878,6629.716,6704.707,74.99099999999999,NR,s10110
640,5,Serena Williams,0,39,329,330,0.5380497765023977,-0.0004386711836237,1632.667577687836,0.1178974358974359,0.9012818954767696,2.455714364549405,4.552728878097211,0.1063829787234042,0.2887537993920973,-0.19897285010013388,-0.0950740472872817,0.318561797752809,-0.27831467239943647,-0.0291418100416015,0,0,,,6986.512,6986.615,7059.099,72.48400000000038,NR,s10110
641,5,Serena Williams,1,47,299,300,0.6902730250113828,0.0522561619614667,1608.4709912253095,0.1066382978723404,0.8879246477375222,2.3792389372732767,4.40599803198755,0.1137123745819397,0.2909698996655518,0.042260614883309816,-0.0398141504889889,0.3206851851851852,0.3962540140316311,0.1113900400946006,0,0,,,6986.512,7059.281,7127.37,68.08899999999994,NR,s10110
642,5,Serena Williams,2,35,281,282,0.5969232868301666,0.0479861017936459,1573.898772270823,0.1034285714285714,0.868839736971875,2.779957021523348,4.809496196745914,0.0889679715302491,0.2918149466192171,0.2661756648859869,0.011478577721758,0.2748773006134969,-0.17069287537020003,-0.0067211276771127,0,0,,,6986.512,7127.536,7186.17,58.634000000000015,NR,s10110
643,5,Serena Williams,3,39,268,269,0.6635925881812489,0.0424965508372963,1495.919553285989,0.1081025641025641,0.8257928490107747,2.518248796174996,4.577087338993742,0.1231343283582089,0.2761194029850746,0.10020729133590332,-0.0265401739252723,0.3026148648648649,0.08689580045354298,0.0469419223810879,0,0,,,6986.512,7186.337,7245.108,58.77099999999973,NR,s10110
644,5,Serena Williams,4,4,14,13,1.0441138084050805,0.7742321685726135,1440.8402367557817,0.12425,0.7953873999883763,1.8271991647088908,3.3933698773165117,0.0,0.4285714285714285,2.22733319176303,0.4607253791465039,0.4814285714285714,-1.751629878662025,-0.336075286105109,1,0,7268.656,7272.487,6986.512,7245.28,7274.154,3.831000000000131,,s10110
645,5,Serena Williams,5,36,251,252,0.6844626967830312,0.0500416298547234,1731.374988028169,0.0941666666666666,0.9557713721497412,2.77587649250896,4.791238877481218,0.0876494023904382,0.3227091633466135,0.12640599891287702,-0.0205387765774724,0.2696917808219178,-0.25409064898573047,-0.0240952567453292,0,0,,,6986.512,7310.886,7363.482,52.59599999999955,NR,s10110
646,5,Serena Williams,6,30,247,248,0.571026133962738,0.0469736761153429,1595.1912580192484,0.0990333333333333,0.8805938332600676,2.6647886251594444,4.720482707425301,0.1255060728744939,0.2712550607287449,0.14713270323492336,-0.0157908634225392,0.2885214285714286,-0.5298466592598089,-0.0815430794644969,0,0,,,6986.512,7363.649,7416.186,52.53699999999935,NR,s10110
647,5,Serena Williams,7,2,15,14,0.6022282445046832,-1.2443895282317017,1575.0549575477414,0.099,0.8694779862224536,3.0111412225234155,4.215597711532782,0.0666666666666666,0.2666666666666666,-1.4046288606603574,-0.3712564033396309,0.3131,-1.8208554677151882,-0.3504969459035787,1,0,7441.206,7444.527,6986.512,7416.352,7444.89,3.3209999999999127,,s10110
648,5,Serena Williams,8,1,5,4,1.234567901233958,-0.961257073560874,1997.4234602432623,0.102,1.1026381774955656,6.17283950616979,4.938271604935832,0.0,0.4,0.9076517238101988,0.1584229530270681,0.291,3.1130825023291724,0.6773827131064242,1,0,7523.181,7523.991,6986.512,7479.001,7524.39,0.8100000000004002,,s10110
649,5,Serena Williams,9,33,235,236,0.6432999337206157,0.1205949436627282,1587.649228385624,0.0994242424242424,0.8764304047355901,2.865608795664561,4.600569222971676,0.1106382978723404,0.2553191489361702,0.8130792980359882,0.1367590330207549,0.2681632653061224,0.22338932254164304,0.0753774065304213,0,0,,,6986.512,7547.296,7598.594,51.297999999999774,NR,s10110
650,1,Pluto,0,18,274,274,0.2697477858202579,0.0037904660451447,1712.605740467242,0.1901666666666666,0.929155533242094,2.113024322258686,4.10616073970837,0.2153284671532846,0.2226277372262773,-0.07331861807079061,-0.0662901474469888,0.3834822695035461,0.3623209873704661,0.1043208251824111,0,0,,,844.689,844.781,911.51,66.72900000000004,NR,s10117
651,1,Pluto,1,24,241,242,0.357424754642799,-0.0306614040092252,1806.160778722188,0.1634583333333333,0.9799127971022176,1.980728848645511,3.604032942648223,0.1950207468879668,0.2199170124481327,-0.2491188426528716,-0.1065611035027302,0.3959548872180451,-0.1523448905498199,-0.0028987204042212,0,0,,,844.689,911.681,978.828,67.14699999999993,NR,s10117
652,1,Pluto,2,19,281,282,0.2573932833900054,-0.0321037142722407,1780.7719281425657,0.1371578947368421,0.966138353608716,1.9101291030521448,3.8202582061042905,0.2241992882562277,0.2028469750889679,-0.03313590600374565,-0.0570854024832135,0.4333687943262411,0.06239809894803371,0.0418383541516346,0,0,,,844.689,978.994,1052.811,73.8169999999999,NR,s10117
653,1,Pluto,3,3,27,26,0.3880481179666281,0.0119921045626929,2312.045517547238,0.0923333333333333,1.2543750350565217,2.716336825766397,3.3630836890441107,0.1481481481481481,0.1851851851851851,-0.25668771374848576,-0.1082949219663166,0.3533809523809524,-0.5297475800535528,-0.0815224384468433,1,1,1060.971,1068.702,844.689,1052.982,1069.579,7.730999999999994,MR,s10117
654,1,Pluto,4,17,228,229,0.3057718941669515,-0.0267578357094769,1855.0859641531545,0.180235294117647,1.0064566219206934,2.284295915247226,4.118927280248935,0.2061403508771929,0.219298245614035,0.525808467085389,0.0709532524149031,0.336503937007874,-0.4653042298235757,-0.0680970550589659,0,0,,,844.689,1136.643,1192.24,55.59699999999998,NR,s10117
655,1,Pluto,5,4,46,45,0.3389256058295231,-0.0756479508088706,1639.3936588743154,0.18625,0.8894351182599041,2.2030164378919,3.812913065582135,0.2826086956521739,0.1739130434782608,-0.8459059203132946,-0.2432684725418189,0.4394230769230768,0.20171580389033195,0.0708621959428313,1,1,1230.565,1242.367,844.689,1192.412,1247.944,11.801999999999907,MR,s10117
656,1,Pluto,6,20,297,298,0.2894272235246453,-0.0274903247310005,1759.2252219556706,0.17345,0.9544484235777488,2.069404648201214,4.312465630517215,0.2592592592592592,0.2087542087542087,0.30185516659796235,0.0196517620788852,0.3767762237762238,-0.13563935811592412,0.0005815173056945,0,0,,,844.689,1267.294,1336.396,69.10199999999986,NR,s10117
657,1,Pluto,7,2,41,40,0.1960207782024899,0.238534338644233,2231.430413240942,0.094,1.2106381909836716,2.2542389493286343,3.920415564049799,0.1951219512195122,0.2195121951219512,0.9271227001259498,0.1628832137203523,0.4041739130434781,-0.8802646921653094,-0.1545451257732841,1,1,1336.865,1347.068,844.689,1336.565,1355.11,10.202999999999976,MR,s10117
658,1,Pluto,8,13,283,284,0.1900862699225036,-0.0335015135955346,1756.8710828485066,0.1696153846153846,0.9531712111255434,2.207925135253696,4.152653896768541,0.1590106007067137,0.2261484098939929,0.4087097017160591,0.0441291727211476,0.358841059602649,-0.5858351055608199,-0.0932070658059923,0,0,,,844.689,1409.237,1477.627,68.38999999999987,NR,s10117
659,1,Pluto,9,11,233,234,0.181245983753769,0.0096220128545391,1825.152481961139,0.1089090909090909,0.9902165381987232,1.993705821291459,3.855596381671086,0.2360515021459227,0.1888412017167382,0.6589727568131752,0.1014574982005385,0.408694214876033,-0.8267697656342763,-0.1434006105452199,0,0,,,844.689,1477.791,1538.482,60.69100000000003,NR,s10117
660,2,Serena Williams,0,12,260,261,0.1908609418987488,-0.0052744141193091,1795.7404514533046,0.0826666666666666,0.974259362390832,2.401666852225923,4.151225486297787,0.1884615384615384,0.1923076923076923,0.3258885565937977,0.0251571452187167,0.3436953642384106,-0.10364356907443806,0.0072471505036374,0,0,,,2011.931,2012.039,2074.912,62.87299999999982,NR,s10117
661,2,Serena Williams,1,11,249,250,0.1784526532664958,0.0014605203184997,1766.3814317008555,0.0973636363636363,0.9583309469891006,2.4658912087733964,4.055742119693086,0.1405622489959839,0.1967871485943775,-0.24804759515504501,-0.1063157104094486,0.3358486842105263,0.315399506886684,0.094545745792939,0,0,,,2011.931,2075.097,2136.738,61.64099999999962,NR,s10117
662,2,Serena Williams,2,0,32,31,0.0,0.3143000240538026,1674.2844574780058,0.0,0.9083647398393632,2.7859237536656223,4.545454545454437,0.15625,0.28125,-0.21717661721261994,-0.0992440254950945,0.357421052631579,-1.0230424727299314,-0.1842897997622944,1,1,2176.319,2183.139,2011.931,2136.909,2190.628,6.820000000000164,MR,s10117
663,2,Serena Williams,3,1,39,38,0.1153934918070659,0.3771436747526216,1616.362780696883,0.045,0.8769399669309428,2.423263327948384,4.384952688668505,0.1794871794871795,0.2564102564102564,0.30601890303482937,0.020605558625365,0.4096190476190476,0.10426248390790495,0.0505598966595614,1,1,2240.659,2249.325,2011.931,2198.828,2253.52,8.665999999999713,MR,s10117
664,2,Serena Williams,4,8,235,236,0.1574927159618873,-0.0519011342143092,1725.7389418461253,0.085125,0.936280808162078,2.8939286557996797,4.646035120875676,0.1617021276595744,0.2127659574468085,0.2333651655485515,0.0039626022437638,0.279687074829932,-0.1299694944289977,0.001762711230007,0,0,,,2011.931,2268.165,2318.961,50.79599999999982,NR,s10117
665,2,Serena Williams,5,15,276,277,0.2281472918916442,-0.0475475826788985,1699.7105327583424,0.1436,0.9221593791875354,2.235843460538113,4.213119990265697,0.1775362318840579,0.1847826086956521,-0.04942464543286358,-0.0608167009574493,0.356673469387755,-0.06533575479910195,0.0152277581468253,0,0,,,2011.931,2319.133,2384.88,65.7470000000003,NR,s10117
666,2,Serena Williams,6,7,137,138,0.2119798921930838,-0.0453052241729704,1754.3413556345229,0.0802857142857143,0.9517987352643889,2.2409302888983147,4.179032160377938,0.1897810218978102,0.2116788321167883,-0.3362239673456362,-0.1265144719189031,0.3655675675675675,0.38275789065285826,0.1085784136046135,0,0,,,2011.931,2385.047,2418.069,33.021999999999935,NR,s10117
667,2,Serena Williams,7,4,72,71,0.219418540866703,0.0736252498458994,1618.237609424919,0.14675,0.8779571347737065,1.9747668678003272,3.8946791003839785,0.1388888888888889,0.25,-0.40948524094147815,-0.143296597974654,0.46075,0.06876579121744616,0.0431649256242195,1,1,2460.937,2479.167,2011.931,2418.241,2483.981,18.230000000000015,MR,s10117
668,2,Serena Williams,8,21,328,329,0.2795564371197694,-0.0330149839026292,1680.1775000530174,0.1106190476190476,0.9115619457033992,2.0767049614611444,4.379717514876388,0.1676829268292683,0.25,-0.012438810855999504,-0.0523442719689733,0.3906794871794871,0.7968279058105413,0.1948409788355905,0,0,,,2011.931,2501.259,2576.378,75.11900000000014,NR,s10117
669,2,Serena Williams,9,24,280,281,0.3583319647043022,-0.0258945996367327,1640.323938870344,0.149625,0.8899398315078805,2.254505277931235,4.195470086746205,0.1535714285714285,0.2428571428571428,-0.20669891110745292,-0.0968438736003559,0.3420397350993377,0.11908155693343542,0.0536471312013831,0,0,,,2011.931,2576.55,2643.527,66.97699999999986,NR,s10117
670,3,History of Film,0,13,264,264,0.1934754137397309,-0.0133001546549865,1647.4533828394938,0.1026923076923077,0.8938078334398767,2.202643171806167,3.92903917132992,0.2045454545454545,0.1893939393939394,0.9801671002885579,0.1750342147388646,0.3827972972972973,-0.54410225056255,-0.0845129247313428,0,0,,,2986.897,2987.007,3054.199,67.19200000000001,NR,s10117
671,3,History of Film,1,11,273,274,0.1589985979214547,-0.0097551713471774,1713.4144346849343,0.1772727272727272,0.929594281454432,1.9802552650217544,3.960510530043509,0.2673992673992674,0.1648351648351648,0.026772208023360444,-0.0433621149669253,0.4251167883211679,-0.09799788039865946,0.0084233080853031,0,0,,,2986.897,3054.389,3123.572,69.18299999999999,NR,s10117
672,3,History of Film,2,3,40,39,0.3064977523498157,0.0567316700502643,2021.5338040996971,0.0663333333333333,1.096761078940866,2.247650183898649,3.9844707805476047,0.275,0.2,-0.13379594786073679,-0.0801438265087148,0.3912727272727272,-0.5213324030916519,-0.0797693176580082,1,1,3124.009,3133.797,2986.897,3123.745,3139.433,9.788000000000013,MR,s10117
673,3,History of Film,3,5,51,50,0.4290372404324696,0.1397227121627052,1891.5868852865665,0.089,1.026259797887095,2.1451862021623485,4.290372404324697,0.0980392156862745,0.2941176470588235,-0.23508478956416834,-0.1033462911407856,0.51384,0.4814977170569871,0.1291487287790603,1,1,3216.808,3228.462,2986.897,3186.677,3245.004,11.653999999999996,MR,s10117
674,3,History of Film,4,11,256,257,0.1831044527673732,-0.0431401913209773,1801.858454669372,0.2043636363636364,0.977578618192842,2.446941323345807,4.277985851019539,0.21875,0.21875,-0.0995201552664045,-0.0722921929819465,0.321625850340136,0.4218167594767144,0.1167154872791779,0,0,,,2986.897,3264.267,3324.342,60.07500000000027,NR,s10117
675,3,History of Film,5,5,57,56,0.3544088460447929,0.1460327802395929,1904.7511087742216,0.0836,1.033401903513259,2.197334845477716,3.969379075701681,0.2280701754385964,0.1929824561403508,1.0162118356131855,0.1832910639877754,0.4141290322580644,-1.0561591392185923,-0.1911889436235632,1,1,3332.294,3346.402,2986.897,3324.515,3349.576,14.108000000000176,MR,s10117
676,3,History of Film,6,8,117,118,0.2918749315918166,-0.1842123854174842,2058.5009439490823,0.092125,1.116817196777899,2.7363274836732807,4.305155240979295,0.1452991452991453,0.2136752136752136,0.345410171575295,0.0296290058259819,0.2928133333333333,-0.16386833969887993,-0.0052993827258532,0,0,,,2986.897,3404.358,3431.767,27.40899999999965,NR,s10117
677,3,History of Film,7,6,119,118,0.2216721468947426,0.0777771524080427,1817.3179697627368,0.0905,0.9859660092022408,2.438393615842169,4.359552222263272,0.226890756302521,0.2016806722689075,0.18869881059359414,-0.0062692209625905,0.3608181818181817,0.5078378551339601,0.1346361289671482,1,1,3459.014,3486.081,2986.897,3431.944,3488.962,27.067000000000007,MR,s10117
678,3,History of Film,8,14,256,257,0.2361115795864679,-0.0436326624672479,1740.7663113879455,0.1117857142857143,0.9444337433239366,2.2767902317266557,4.334333996694448,0.20703125,0.1796875,0.8729540730254677,0.1504746834881008,0.3568814814814815,-0.42773365521148576,-0.0602700354134924,0,0,,,2986.897,3496.188,3555.482,59.29399999999987,NR,s10117
679,3,History of Film,9,18,244,245,0.3123590046159708,-0.0395773015757888,1667.636428530874,0.1117222222222222,0.904757924367814,2.273279422482899,4.251553118384048,0.2254098360655737,0.1926229508196721,-0.02170771584331849,-0.0544675210508019,0.3565725190839695,-0.1755041526348461,-0.0077234536212596,0,0,,,2986.897,3555.658,3613.284,57.62600000000021,NR,s10117
680,4,Prisoners Dilemma,0,10,278,278,0.1515794579518589,0.0254704366966061,1883.5799277677384,0.0856,1.021915710566085,2.410113381434557,4.213908931061678,0.1366906474820144,0.2302158273381295,-0.20291533915529553,-0.0959771621943763,0.3470566037735849,0.23863988557865787,0.0785545327183406,0,0,,,4017.995,4018.106,4084.078,65.97199999999975,NR,s10117
